Date,temp,rain,inflation,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,1D,Main,Sub,Energy Required (MU)
2022-05-23,38.54332634024842,0.0,0.07,0,0,0,0,0,0,0,0,0,207.114
2022-05-24,38.714821660430935,0.555242207,0.07,0,0,0,0,1,0,0,0,0,215.353
2022-05-25,36.58721541860279,14.88324714,0.07,0,0,0,0,0,1,0,0,0,197.701
2022-05-26,37.85764026545272,0.09362192,0.07,0,0,0,1,0,0,0,0,0,210.671
2022-05-27,36.11524507552768,3.453285801,0.07,1,0,0,0,0,0,0,0,0,205.195
2022-05-28,38.932527304367184,0.163828328,0.07,0,1,0,0,0,0,0,0,0,215.111
2022-05-29,39.17338926046636,0.11729315,0.07,0,0,1,0,0,0,0,0,0,216.804
2022-05-30,38.54563031887244,0.392892058,0.07,0,0,0,0,0,0,0,0,0,222.808
2022-05-31,38.741394694834455,1.615000711,0.07,0,0,0,0,1,0,0,0,0,224.081
2022-06-01,38.98512220959478,0.947547438,0.07,0,0,0,0,0,1,0,0,0,225.299
2022-06-02,39.38695557437604,0.027452654,0.07,0,0,0,1,0,0,0,0,0,229.615
2022-06-03,39.13234133637668,0.628230588,0.07,1,0,0,0,0,0,0,0,0,226.452
2022-06-04,38.96416112600774,1.538762857,0.07,0,1,0,0,0,0,0,0,0,229.033
2022-06-05,37.99992511012221,0.0,0.07,0,0,1,0,0,0,0,0,0,224.957
2022-06-06,32.776741546884764,9.893554331,0.07,0,0,0,0,0,0,0,0,0,184.913
2022-06-07,36.64828550093097,5.944147569,0.07,0,0,0,0,1,0,0,0,0,201.964
2022-06-08,38.41248467760274,0.0,0.07,0,0,0,0,0,1,0,0,0,214.268
2022-06-09,38.188417407545685,0.023626595,0.07,0,0,0,1,0,0,0,0,0,223.448
2022-06-10,37.483609175953696,0.065921193,0.07,1,0,0,0,0,0,0,0,0,225.048
2022-06-11,37.32209427424386,0.353106914,0.07,0,1,0,0,0,0,0,0,0,221.151
2022-06-12,37.62763519247663,1.372407427,0.07,0,0,1,0,0,0,0,0,0,219.807
2022-06-13,37.039280273920326,5.48319581,0.07,0,0,0,0,0,0,0,0,0,214.945
2022-06-14,38.15260902941858,1.562240119,0.07,0,0,0,0,1,0,0,0,0,219.524
2022-06-15,35.10488295373941,8.506591973,0.07,0,0,0,0,0,1,0,0,0,205.88
2022-06-16,35.10261280435418,7.778429986,0.07,0,0,0,1,0,0,0,0,0,205.266
2022-06-17,35.00742336029533,8.887534615,0.07,1,0,0,0,0,0,0,0,0,200.928
2022-06-18,34.4912592561075,2.636544881,0.07,0,1,0,0,0,0,0,0,0,197.285
2022-06-19,34.18961306573043,3.211964213,0.07,0,0,1,0,0,0,0,0,0,191.404
2022-06-20,34.579716193428865,7.803290892,0.07,0,0,0,0,0,0,0,0,0,191.712
2022-06-21,32.16854351287557,6.759258117,0.07,0,0,0,0,1,0,0,0,0,188.045
2022-06-22,33.25541891124527,6.733881171,0.07,0,0,0,0,0,1,0,0,0,186.736
2022-06-23,34.850381679514314,2.573701753,0.07,0,0,0,1,0,0,0,0,0,189.864
2022-06-24,33.45615565686559,3.813893203,0.07,1,0,0,0,0,0,0,0,0,193.89
2022-06-25,33.01570246552901,8.615595837,0.07,0,1,0,0,0,0,0,0,0,189.398
2022-06-26,33.65610632217761,6.51768679,0.07,0,0,1,0,0,0,0,0,0,188.896
2022-06-27,31.830887913707905,7.598019251,0.07,0,0,0,0,0,0,0,0,0,191.512
2022-06-28,31.372704210061123,9.322293367,0.07,0,0,0,0,1,0,0,0,0,187.953
2022-06-29,34.1855063356697,2.571385177,0.07,0,0,0,0,0,1,0,0,0,194.796
2022-06-30,34.29484279667121,3.166313944,0.07,0,0,0,1,0,0,0,0,0,196.084
2022-07-01,34.97131377611358,8.441334064,0.067,1,0,0,0,0,0,0,0,0,193.138
2022-07-02,33.50867227614353,5.058054668,0.067,0,1,0,0,0,0,0,0,0,194.872
2022-07-03,33.76464467862942,6.083666451,0.067,0,0,1,0,0,0,0,0,0,187.982
2022-07-04,32.32098626756176,9.523660883,0.067,0,0,0,0,0,0,0,0,0,192.656
2022-07-05,32.3145169690638,4.759484505,0.067,0,0,0,0,1,0,0,0,0,191.059
2022-07-06,31.02347536036633,14.36116795,0.067,0,0,0,0,0,1,0,0,0,177.96
2022-07-07,31.137897851017776,3.636568626,0.067,0,0,0,1,0,0,0,0,0,180.579
2022-07-08,29.154682311367388,5.0717928,0.067,1,0,0,0,0,0,0,0,0,172.263
2022-07-09,29.29841654753124,17.51598873,0.067,0,1,0,0,0,0,0,0,0,162.754
2022-07-10,29.616715970055985,10.30445558,0.067,0,0,1,0,0,0,0,0,0,155.786
2022-07-11,29.152215174486493,3.781532526,0.067,0,0,0,0,0,0,0,0,0,163.211
2022-07-12,29.39414811374949,11.56354796,0.067,0,0,0,0,1,0,0,0,0,158.788
2022-07-13,29.38329092544777,3.817140825,0.067,0,0,0,0,0,1,0,0,0,166.299
2022-07-14,31.96648478587633,3.116536332,0.067,0,0,0,1,0,0,0,0,0,172.084
2022-07-15,33.16965905191076,0.754051305,0.067,1,0,0,0,0,0,0,0,0,183.08
2022-07-16,32.95684507527958,0.612175768,0.067,0,1,0,0,0,0,0,0,0,191.198
2022-07-17,31.5633084819652,5.615548519,0.067,0,0,1,0,0,0,0,0,0,183.471
2022-07-18,30.883102736996584,18.17679463,0.067,0,0,0,0,0,0,0,0,0,178.531
2022-07-19,34.17903608563938,3.027483154,0.067,0,0,0,0,1,0,0,0,0,188.924
2022-07-20,34.30599401222416,1.643183604,0.067,0,0,0,0,0,1,0,0,0,198.561
2022-07-21,34.0707177055416,5.673947661,0.067,0,0,0,1,0,0,0,0,0,198.101
2022-07-22,29.659537551236763,13.30677166,0.067,1,0,0,0,0,0,0,0,0,190.145
2022-07-23,31.381222831189103,15.8688666,0.067,0,1,0,0,0,0,0,0,0,186.284
2022-07-24,32.50672850918739,1.264585419,0.067,0,0,1,0,0,0,0,0,0,184.281
2022-07-25,33.003295366726114,4.159876773,0.067,0,0,0,0,0,0,0,0,0,194.804
2022-07-26,29.59602292462118,7.920285214,0.067,0,0,0,0,1,0,0,0,0,185.693
2022-07-27,32.65694721801901,7.141528618,0.067,0,0,0,0,0,1,0,0,0,187.42
2022-07-28,33.871295590215986,0.123377277,0.067,0,0,0,1,0,0,0,0,0,192.991
2022-07-29,34.374563651243655,0.066178223,0.067,1,0,0,0,0,0,0,0,0,202.384
2022-07-30,34.223378868929444,2.338805314,0.067,0,1,0,0,0,0,0,0,0,203.747
2022-07-31,34.19888011372166,3.016336,0.067,0,0,1,0,0,0,0,0,0,197.887
2022-08-01,34.40908505158118,5.69806674,0.07,0,0,0,0,0,0,0,0,0,196.276
2022-08-02,33.70083691264067,10.98831875,0.07,0,0,0,0,1,0,0,0,0,191.01
2022-08-03,32.43424720395407,14.24623437,0.07,0,0,0,0,0,1,0,0,0,185.22
2022-08-04,32.03076659289887,7.713516329,0.07,0,0,0,1,0,0,0,0,0,187.212
2022-08-05,31.67312089926032,10.30808374,0.07,1,0,0,0,0,0,0,0,0,182.977
2022-08-06,31.18479991174369,10.25230886,0.07,0,1,0,0,0,0,0,0,0,170.652
2022-08-07,30.32090859362541,8.372809362,0.07,0,0,1,0,0,0,0,0,0,168.034
2022-08-08,30.010195049312,11.42111162,0.07,0,0,0,0,0,0,0,0,0,168.976
2022-08-09,30.47505409714225,6.270159861,0.07,0,0,0,0,1,0,0,0,0,170.741
2022-08-10,32.32821561553207,1.108984076,0.07,0,0,0,0,0,1,0,0,0,181.773
2022-08-11,33.45839707071337,0.207443386,0.07,0,0,0,1,0,0,0,0,0,187.884
2022-08-12,33.52310553767771,0.683920288,0.07,1,0,0,0,0,0,0,0,0,200.595
2022-08-13,32.697994582659895,0.079555297,0.07,0,1,0,0,0,0,0,0,0,200.138
2022-08-14,29.69834892537879,4.609189143,0.07,0,0,1,0,0,0,0,0,0,192.801
2022-08-15,32.05415210597253,2.398660092,0.07,0,0,0,0,0,0,1,0,0,191.747
2022-08-16,33.755770069650985,2.942413825,0.07,0,0,0,0,1,0,0,0,0,201.456
2022-08-17,34.32249631856505,2.413444332,0.07,0,0,0,0,0,1,0,0,0,209.617
2022-08-18,34.07060738257049,5.120949359,0.07,0,0,0,1,0,0,0,0,0,211.228
2022-08-19,32.33414660048905,3.860385676,0.07,1,0,0,0,0,0,0,1,0,208.201
2022-08-20,34.00181644443946,3.943487817,0.07,0,1,0,0,0,0,0,0,0,211.353
2022-08-21,34.367903049287385,0.71241662,0.07,0,0,1,0,0,0,0,0,0,214.767
2022-08-22,34.557233866673364,0.652524478,0.07,0,0,0,0,0,0,0,0,0,220.75
2022-08-23,35.0459546220288,1.205084281,0.07,0,0,0,0,1,0,0,0,0,228.82
2022-08-24,32.43832173907597,3.6230292,0.07,0,0,0,0,0,1,0,0,0,219.094
2022-08-25,34.28811503917427,5.886627745,0.07,0,0,0,1,0,0,0,0,0,208.283
2022-08-26,34.01590683718864,11.01628779,0.07,1,0,0,0,0,0,0,0,0,201.359
2022-08-27,33.65510095971554,8.504157265,0.07,0,1,0,0,0,0,0,0,0,199.736
2022-08-28,32.56842966223782,7.379597709,0.07,0,0,1,0,0,0,0,0,0,191.531
2022-08-29,32.906375020574984,14.80659398,0.07,0,0,0,0,0,0,0,0,0,192.809
2022-08-30,33.14053180345437,4.535661028,0.07,0,0,0,0,1,0,0,0,0,195.162
2022-08-31,32.89427588404465,1.735163966,0.07,0,0,0,0,0,1,0,1,0,195.759
2022-09-01,32.866492997517604,1.620644756,0.074,0,0,0,1,0,0,0,0,0,199.458
2022-09-02,32.95071941113444,3.600242072,0.074,1,0,0,0,0,0,0,0,0,198.26
2022-09-03,34.19353971087712,1.287645677,0.074,0,1,0,0,0,0,0,0,0,207.323
2022-09-04,34.38901866437772,1.990013841,0.074,0,0,1,0,0,0,0,0,0,205.882
2022-09-05,34.4063774260179,4.335397053,0.074,0,0,0,0,0,0,0,0,0,207.651
2022-09-06,34.245210118853045,5.97576903,0.074,0,0,0,0,1,0,0,0,0,205.518
2022-09-07,31.246119276265954,6.22347352,0.074,0,0,0,0,0,1,0,0,0,196.269
2022-09-08,28.85486749313545,15.69318689,0.074,0,0,0,1,0,0,0,0,1,180.461
2022-09-09,29.998328920781915,19.53842189,0.074,1,0,0,0,0,0,0,0,0,178.45
2022-09-10,29.87887349573665,24.11784006,0.074,0,1,0,0,0,0,0,0,1,170.945
2022-09-11,31.006770195959067,21.35373277,0.074,0,0,1,0,0,0,0,0,0,167.361
2022-09-12,32.07042948310503,3.25868499,0.074,0,0,0,0,0,0,0,0,0,180.337
2022-09-13,32.30022377673078,9.650657621,0.074,0,0,0,0,1,0,0,0,0,189.708
2022-09-14,31.88287378755028,0.558752611,0.074,0,0,0,0,0,1,0,0,0,195.494
2022-09-15,32.36751508867082,5.205801601,0.074,0,0,0,1,0,0,0,0,0,198.761
2022-09-16,33.83712879877419,0.876590143,0.074,1,0,0,0,0,0,0,0,0,203.789
2022-09-17,34.13152633510088,0.121507734,0.074,0,1,0,0,0,0,0,0,0,209.957
2022-09-18,34.00950276315983,0.503292189,0.074,0,0,1,0,0,0,0,0,0,209.381
2022-09-19,29.8393928988553,6.59701074,0.074,0,0,0,0,0,0,0,0,0,199.778
2022-09-20,32.19596560502521,6.937058618,0.074,0,0,0,0,1,0,0,0,0,201.709
2022-09-21,33.26656824527569,0.520535784,0.074,0,0,0,0,0,1,0,0,0,208.851
2022-09-22,32.10139061115202,1.06089029,0.074,0,0,0,1,0,0,0,0,0,210.346
2022-09-23,34.06653352134116,2.591118274,0.074,1,0,0,0,0,0,0,0,0,212.112
2022-09-24,34.332855755495615,4.467010059,0.074,0,1,0,0,0,0,0,0,0,217.17
2022-09-25,34.44870898660654,1.287880349,0.074,0,0,1,0,0,0,0,0,0,217.309
2022-09-26,32.46502671260513,4.279005347,0.074,0,0,0,0,0,0,0,0,0,210.529
2022-09-27,33.124621430464295,4.630748737,0.074,0,0,0,0,1,0,0,0,0,212.072
2022-09-28,32.57061637275731,3.467134722,0.074,0,0,0,0,0,1,0,0,0,209.186
2022-09-29,31.864466569305364,7.439809153,0.074,0,0,0,1,0,0,0,0,0,197.694
2022-09-30,30.4028554370044,6.749247556,0.074,1,0,0,0,0,0,0,0,0,186.736
2022-10-01,29.19444936088148,10.15784903,0.068,0,1,0,0,0,0,0,0,0,174.387
2022-10-02,32.09314639989479,11.78339883,0.068,0,0,1,0,0,0,0,0,0,172.807
2022-10-03,32.05836870884372,4.399290361,0.068,0,0,0,0,0,0,0,0,0,183.1
2022-10-04,31.13322695598722,0.661612046,0.068,0,0,0,0,1,0,0,1,0,186.145
2022-10-05,30.998587601296084,5.1888233,0.068,0,0,0,0,0,1,0,0,0,176.894
2022-10-06,28.921629601486085,31.94330145,0.068,0,0,0,1,0,0,0,0,0,167.275
2022-10-07,30.80380585601564,18.08561383,0.068,1,0,0,0,0,0,0,0,1,170.299
2022-10-08,31.29361193579749,8.364025156,0.068,0,1,0,0,0,0,0,0,0,171.204
2022-10-09,29.62563954049433,8.347780267,0.068,0,0,1,0,0,0,0,0,0,168.787
2022-10-10,29.19440479040664,18.84667004,0.068,0,0,0,0,0,0,0,0,0,166.303
2022-10-11,31.083292285123456,9.58312183,0.068,0,0,0,0,1,0,0,0,0,170.9
2022-10-12,32.15520339005902,5.328592255,0.068,0,0,0,0,0,1,0,0,0,175.839
2022-10-13,32.33253923576749,7.111322931,0.068,0,0,0,1,0,0,0,0,0,177.415
2022-10-14,30.812110253408875,8.264159148,0.068,1,0,0,0,0,0,0,0,0,173.981
2022-10-15,29.57091083303632,23.93396029,0.068,0,1,0,0,0,0,0,0,0,169.666
2022-10-16,31.781983181116164,11.83510488,0.068,0,0,1,0,0,0,0,0,0,167.932
2022-10-17,32.849123784058754,3.655722137,0.068,0,0,0,0,0,0,0,0,0,173.345
2022-10-18,33.18080390362584,2.508197966,0.068,0,0,0,0,1,0,0,0,0,178.702
2022-10-19,32.87382626757991,3.919215732,0.068,0,0,0,0,0,1,0,0,0,178.663
2022-10-20,32.55471473979263,1.61435995,0.068,0,0,0,1,0,0,0,0,0,178.151
2022-10-21,32.42410994850858,1.601356416,0.068,1,0,0,0,0,0,0,0,0,182.568
2022-10-22,32.200768526171004,2.099525458,0.068,0,1,0,0,0,0,0,0,0,177.855
2022-10-23,32.48318255910429,0.0,0.068,0,0,1,0,0,0,0,0,0,177.233
2022-10-24,32.59564060538929,0.0,0.068,0,0,0,0,0,0,0,1,0,171.539
2022-10-25,32.944706706317966,0.0,0.068,0,0,0,0,1,0,0,0,0,180.773
2022-10-26,32.83215809125527,0.0,0.068,0,0,0,0,0,1,0,0,0,189.676
2022-10-27,32.2890352096095,0.0,0.068,0,0,0,1,0,0,0,0,0,196.105
2022-10-28,31.145050485467205,0.069781054,0.068,1,0,0,0,0,0,0,0,0,193.088
2022-10-29,31.67364223413832,1.253313285,0.068,0,1,0,0,0,0,0,0,0,191.725
2022-10-30,31.57386959276635,0.764405303,0.068,0,0,1,0,0,0,0,0,0,188.393
2022-10-31,30.48458365667155,0.0,0.068,0,0,0,0,0,0,0,0,0,192.241
2022-11-01,28.30975666691275,8.853649838,0.059,0,0,0,0,1,0,0,0,0,179.687
2022-11-02,29.41030768719647,9.138052303,0.059,0,0,0,0,0,1,0,0,0,179.163
2022-11-03,30.17611425034577,4.765279032,0.059,0,0,0,1,0,0,0,0,0,181.49
2022-11-04,31.75702752042219,2.056682921,0.059,1,0,0,0,0,0,0,0,0,183.747
2022-11-05,31.626305652327208,3.417039561,0.059,0,1,0,0,0,0,0,0,0,187.485
2022-11-06,31.60276319688954,0.25184241,0.059,0,0,1,0,0,0,0,0,0,184.844
2022-11-07,31.520381488242887,0.0,0.059,0,0,0,0,0,0,0,0,0,188.478
2022-11-08,31.72211484155516,0.0,0.059,0,0,0,0,1,0,0,0,0,192.103
2022-11-09,31.55495122596299,0.0,0.059,0,0,0,0,0,1,0,0,0,192.103
2022-11-10,30.91310327936497,0.318633635,0.059,0,0,0,1,0,0,0,0,0,187.703
2022-11-11,29.86693508467301,1.673185551,0.059,1,0,0,0,0,0,0,0,0,185.557
2022-11-12,30.11077076409736,6.338340058,0.059,0,1,0,0,0,0,0,0,0,174.022
2022-11-13,29.984706851404848,5.865649518,0.059,0,0,1,0,0,0,0,0,0,176.914
2022-11-14,30.141997831113464,8.815928242,0.059,0,0,0,0,0,0,0,0,0,180.729
2022-11-15,30.419507951638654,1.927981551,0.059,0,0,0,0,1,0,0,0,0,181.577
2022-11-16,30.852129757031417,0.0,0.059,0,0,0,0,0,1,0,0,0,180.727
2022-11-17,31.0693985857004,0.0,0.059,0,0,0,1,0,0,0,0,0,184.254
2022-11-18,30.31422575396669,0.0,0.059,1,0,0,0,0,0,0,0,0,183.998
2022-11-19,30.177304936879235,0.0,0.059,0,1,0,0,0,0,0,0,0,183.857
2022-11-20,28.42502267283401,0.0,0.059,0,0,1,0,0,0,0,0,0,180.651
2022-11-21,26.622423019525712,1.026559687,0.059,0,0,0,0,0,0,0,0,0,175.932
2022-11-22,28.783482343134008,0.340657262,0.059,0,0,0,0,1,0,0,0,0,178.249
2022-11-23,30.18980050880254,6.902754799,0.059,0,0,0,0,0,1,0,0,0,174.408
2022-11-24,30.874187582727057,3.325518205,0.059,0,0,0,1,0,0,0,0,0,178.439
2022-11-25,30.138644627055303,1.661772697,0.059,1,0,0,0,0,0,0,0,0,181.657
2022-11-26,30.713424278106523,1.566665495,0.059,0,1,0,0,0,0,0,0,0,183.961
2022-11-27,30.695247293541648,0.2020317,0.059,0,0,1,0,0,0,0,0,0,181.18
2022-11-28,30.46657877810744,0.242046737,0.059,0,0,0,0,0,0,0,0,0,183.654
2022-11-29,30.27525955768974,0.0,0.059,0,0,0,0,1,0,0,0,0,184.314
2022-11-30,30.667165332932345,0.0,0.059,0,0,0,0,0,1,0,0,0,187.827
2022-12-01,30.98797851489567,0.236590212,0.057,0,0,0,1,0,0,0,0,0,191.102
2022-12-02,31.33925094789559,0.047964265,0.057,1,0,0,0,0,0,0,0,0,190.57
2022-12-03,31.13334668629868,0.770501302,0.057,0,1,0,0,0,0,0,0,0,193.419
2022-12-04,30.90205956786175,1.172049003,0.057,0,0,1,0,0,0,0,0,0,190.68
2022-12-05,30.47087068150092,0.009325022,0.057,0,0,0,0,0,0,0,0,0,193.448
2022-12-06,29.654673718934056,0.0,0.057,0,0,0,0,1,0,0,0,0,189.141
2022-12-07,29.435497513185,0.0,0.057,0,0,0,0,0,1,0,0,0,182.936
2022-12-08,28.66809640863672,0.0,0.057,0,0,0,1,0,0,0,0,0,182.903
2022-12-09,25.44006186517227,1.208213494,0.057,1,0,0,0,0,0,0,0,0,169.856
2022-12-10,25.76738499940396,26.27615811,0.057,0,1,0,0,0,0,0,0,0,147.973
2022-12-11,27.61823331169435,22.20449447,0.057,0,0,1,0,0,0,0,0,0,147.162
2022-12-12,28.313273780248537,12.23079707,0.057,0,0,0,0,0,0,0,0,0,155.633
2022-12-13,30.22351026585613,5.546812306,0.057,0,0,0,0,1,0,0,0,0,159.37
2022-12-14,30.88952571518072,1.206932338,0.057,0,0,0,0,0,1,0,0,0,165.282
2022-12-15,30.79165271463146,0.130337074,0.057,0,0,0,1,0,0,0,0,0,166.569
2022-12-16,31.12223647431409,0.005011936,0.057,1,0,0,0,0,0,0,0,0,173.049
2022-12-17,30.55473320434659,0.0,0.057,0,1,0,0,0,0,0,0,0,176.253
2022-12-18,29.278932922596056,0.02551767,0.057,0,0,1,0,0,0,0,0,0,170.536
2022-12-19,29.43984639282702,0.004124723,0.057,0,0,0,0,0,0,0,0,0,173.602
2022-12-20,29.89658197381699,0.0,0.057,0,0,0,0,1,0,0,0,0,178.14
2022-12-21,29.19711195737193,0.0,0.057,0,0,0,0,0,1,0,0,0,181.194
2022-12-22,29.47652062034577,0.0,0.057,0,0,0,1,0,0,0,0,0,182.736
2022-12-23,29.80524036028262,0.0,0.057,1,0,0,0,0,0,0,0,0,182.342
2022-12-24,30.005041966944884,0.0,0.057,0,1,0,0,0,0,0,0,0,183.887
2022-12-25,29.70828304191908,0.363138143,0.057,0,0,1,0,0,0,0,0,1,175.601
2022-12-26,30.293941985358583,2.579302072,0.057,0,0,0,0,0,0,0,0,0,178.967
2022-12-27,31.31336514546709,0.803136803,0.057,0,0,0,0,1,0,0,0,0,186.764
2022-12-28,32.141415732815844,0.029340475,0.057,0,0,0,0,0,1,0,0,0,192.365
2022-12-29,31.92061998031756,0.0,0.057,0,0,0,1,0,0,0,0,0,198.161
2022-12-30,31.40908613722761,0.0,0.057,1,0,0,0,0,0,0,0,0,200.159
2022-12-31,31.299751577679167,0.0,0.057,0,1,0,0,0,0,0,0,0,199.527
2023-01-01,31.00817168803839,0.0,0.065,0,0,1,0,0,0,0,0,0,190.392
2023-01-02,30.331927159028176,0.007945613,0.065,0,0,0,0,0,0,0,0,0,195.232
2023-01-03,30.22718169061418,0.235417117,0.065,0,0,0,0,1,0,0,0,0,198.0
2023-01-04,29.76325494051196,0.037889781,0.065,0,0,0,0,0,1,0,0,0,197.724
2023-01-05,28.81007224096807,1.551974546,0.065,0,0,0,1,0,0,0,0,0,196.798
2023-01-06,28.879024710894267,0.093610007,0.065,1,0,0,0,0,0,0,0,0,197.021
2023-01-07,28.815319150353226,0.0,0.065,0,1,0,0,0,0,0,0,0,196.334
2023-01-08,29.086253859107387,0.023672321,0.065,0,0,1,0,0,0,0,0,0,188.911
2023-01-09,29.25930013678267,0.0,0.065,0,0,0,0,0,0,0,0,0,189.521
2023-01-10,29.864613788470063,0.0,0.065,0,0,0,0,1,0,0,0,0,194.868
2023-01-11,30.5349447501946,0.0,0.065,0,0,0,0,0,1,0,0,0,195.95
2023-01-12,30.303688211381083,0.0,0.065,0,0,0,1,0,0,0,0,0,198.749
2023-01-13,30.30702235824579,0.0,0.065,1,0,0,0,0,0,0,0,0,199.384
2023-01-14,30.643015302718847,0.0,0.065,0,1,0,0,0,0,0,0,0,192.035
2023-01-15,30.614406693927183,0.0,0.065,0,0,1,0,0,0,0,1,0,181.054
2023-01-16,30.749942424961965,0.0,0.065,0,0,0,0,0,0,0,0,1,178.914
2023-01-17,30.44369688436759,0.0,0.065,0,0,0,0,1,0,0,0,0,187.419
2023-01-18,30.447247270670243,0.0,0.065,0,0,0,0,0,1,0,0,0,195.544
2023-01-19,30.25003695237265,0.0,0.065,0,0,0,1,0,0,0,0,0,199.964
2023-01-20,29.94739641306213,0.0,0.065,1,0,0,0,0,0,0,0,0,201.676
2023-01-21,30.20904634731214,0.0,0.065,0,1,0,0,0,0,0,0,0,201.657
2023-01-22,30.068269350195123,0.0,0.065,0,0,1,0,0,0,0,0,0,200.05
2023-01-23,30.220955976242298,0.0,0.065,0,0,0,0,0,0,0,0,0,200.538
2023-01-24,30.750150377296496,0.0,0.065,0,0,0,0,1,0,0,0,0,203.903
2023-01-25,30.86874972995848,0.0,0.065,0,0,0,0,0,1,0,0,0,203.001
2023-01-26,31.00040997867972,0.0,0.065,0,0,0,1,0,0,1,0,0,201.513
2023-01-27,31.53702071164985,0.0,0.065,1,0,0,0,0,0,0,0,0,203.797
2023-01-28,31.699439272564653,0.0,0.065,0,1,0,0,0,0,0,0,0,204.912
2023-01-29,30.95844289432903,0.0,0.065,0,0,1,0,0,0,0,0,0,204.234
2023-01-30,30.63631718081642,0.01469018,0.065,0,0,0,0,0,0,0,0,0,207.767
2023-01-31,31.04535858692476,0.047318267,0.065,0,0,0,0,1,0,0,0,0,210.199
2023-02-01,31.365225262262744,0.116420676,0.064,0,0,0,0,0,1,0,0,0,207.712
2023-02-02,30.91847274194241,0.0,0.064,0,0,0,1,0,0,0,0,0,209.769
2023-02-03,31.091968305115724,0.0,0.064,1,0,0,0,0,0,0,0,0,211.722
2023-02-04,31.94847507862386,0.0,0.064,0,1,0,0,0,0,0,0,0,211.761
2023-02-05,32.08870351215347,0.0,0.064,0,0,1,0,0,0,0,0,0,207.655
2023-02-06,32.13923397512041,0.0,0.064,0,0,0,0,0,0,0,0,0,213.374
2023-02-07,32.16648482839991,0.0,0.064,0,0,0,0,1,0,0,0,0,216.879
2023-02-08,32.385347181744265,0.0,0.064,0,0,0,0,0,1,0,0,0,218.648
2023-02-09,32.77493469082051,0.0,0.064,0,0,0,1,0,0,0,0,0,219.314
2023-02-10,33.40177688329654,0.0,0.064,1,0,0,0,0,0,1,0,0,219.265
2023-02-11,33.57419418902321,0.0,0.064,0,1,0,0,0,0,0,0,0,216.385
2023-02-12,34.055450753941486,0.0,0.064,0,0,1,0,0,0,0,0,0,218.31
2023-02-13,33.99680790087135,0.0,0.064,0,0,0,0,0,0,0,0,0,219.532
2023-02-14,33.53948166591329,0.0,0.064,0,0,0,0,1,0,0,0,0,222.658
2023-02-15,33.74250342759443,0.0,0.064,0,0,0,0,0,1,0,0,0,221.857
2023-02-16,33.26491658838873,0.0,0.064,0,0,0,1,0,0,0,0,0,221.462
2023-02-17,32.4703234729903,0.0,0.064,1,0,0,0,0,0,0,0,0,224.968
2023-02-18,32.31932725622812,0.0,0.064,0,1,0,0,0,0,0,1,0,222.45
2023-02-19,32.541228625224626,0.053483414,0.064,0,0,1,0,0,0,0,0,0,217.207
2023-02-20,33.30423716166244,0.0,0.064,0,0,0,0,0,0,0,0,0,223.811
2023-02-21,34.24080679982266,0.0,0.064,0,0,0,0,1,0,0,0,0,227.452
2023-02-22,34.469291381316694,0.0,0.064,0,0,0,0,0,1,0,0,0,227.769
2023-02-23,33.811679444048764,0.0,0.064,0,0,0,1,0,0,0,0,0,227.813
2023-02-24,34.11059819839527,0.0,0.064,1,0,0,0,0,0,0,0,0,230.927
2023-02-25,34.38688229536406,0.0,0.064,0,1,0,0,0,0,0,0,0,230.976
2023-02-26,33.74302102467687,0.0,0.064,0,0,1,0,0,0,0,0,0,225.538
2023-02-27,33.355283651802374,0.0,0.064,0,0,0,0,0,0,0,0,0,229.406
2023-02-28,34.00501528981171,0.0,0.064,0,0,0,0,1,0,0,0,0,229.801
2023-03-01,33.856552425240324,0.0,0.057,0,0,0,0,0,1,0,0,0,226.683
2023-03-02,34.65325401341827,0.0,0.057,0,0,0,1,0,0,0,0,0,225.132
2023-03-03,35.05046369327912,0.0,0.057,1,0,0,0,0,0,0,0,0,228.119
2023-03-04,35.23527962466005,0.0,0.057,0,1,0,0,0,0,0,0,0,227.94
2023-03-05,35.24007923389365,0.0,0.057,0,0,1,0,0,0,0,0,0,223.329
2023-03-06,35.07195191236332,0.0,0.057,0,0,0,0,0,0,0,0,0,229.392
2023-03-07,33.58994998912202,0.0,0.057,0,0,0,0,1,0,0,0,0,230.771
2023-03-08,33.93955579440666,0.0,0.057,0,0,0,0,0,1,0,0,0,221.699
2023-03-09,33.203601389764124,0.0,0.057,0,0,0,1,0,0,0,0,0,223.335
2023-03-10,34.08886508709549,0.0,0.057,1,0,0,0,0,0,0,0,0,225.656
2023-03-11,33.58964579871107,0.0,0.057,0,1,0,0,0,0,0,0,0,222.195
2023-03-12,34.30006486720204,0.0,0.057,0,0,1,0,0,0,0,0,0,222.697
2023-03-13,35.55407741583175,0.0,0.057,0,0,0,0,0,0,0,0,0,228.068
2023-03-14,35.40155563533149,0.0,0.057,0,0,0,0,1,0,0,0,0,231.338
2023-03-15,33.938131723072644,0.0,0.057,0,0,0,0,0,1,0,0,0,232.726
2023-03-16,33.744759078330176,0.034717521,0.057,0,0,0,1,0,0,0,0,0,229.955
2023-03-17,30.562916087507183,6.44163063,0.057,1,0,0,0,0,0,0,0,0,196.106
2023-03-18,31.642190386260296,3.153492857,0.057,0,1,0,0,0,0,0,0,0,189.675
