Date,Energy Required (MU),temp,rain,inflation,day,Holiday
2021-12-21,167.296,28.76926902893649,0.0,0.057,Tuesday,Work
2021-12-22,169.091,29.325774076794183,0.0,0.057,Wednesday,Work
2021-12-23,170.106,29.79818676732385,0.0,0.057,Thursday,Work
2021-12-24,172.432,29.761597473065738,0.0,0.057,Friday,Work
2021-12-25,171.008,29.915317617107792,0.0,0.057,Saturday,Christmas Day
2021-12-26,167.438,29.80758460824221,0.0,0.057,Sunday,Work
2021-12-27,174.988,29.587424990395785,0.0,0.057,Monday,Work
2021-12-28,178.52,29.872517733225703,0.0,0.057,Tuesday,Work
2021-12-29,179.0,29.57788418604201,0.387427606,0.057,Wednesday,Work
2021-12-30,174.629,29.19450641435104,0.490351057,0.057,Thursday,Work
2021-12-31,175.173,28.977715508535272,1.256087388,0.057,Friday,Work
2022-01-01,170.279,29.107503240613266,1.159826458,0.06,Saturday,Work
2022-01-02,169.337,29.19930821552412,0.041673485,0.06,Sunday,Work
2022-01-03,176.248,28.98081885150207,0.0,0.06,Monday,Maha Shivaratri
2022-01-04,177.042,28.92393959331902,0.0,0.06,Tuesday,Work
2022-01-05,179.004,29.271744414897253,0.0,0.06,Wednesday,Work
2022-01-06,182.527,29.52114607412804,0.0,0.06,Thursday,Work
2022-01-07,182.842,29.79213481499053,0.0,0.06,Friday,Work
2022-01-08,180.854,29.608158785197386,0.0,0.06,Saturday,Work
2022-01-09,181.62,29.69780886347936,0.0,0.06,Sunday,Work
2022-01-10,185.732,29.88702843014096,0.176135656,0.06,Monday,Work
2022-01-11,188.469,30.049529165723182,0.0,0.06,Tuesday,Work
2022-01-12,186.936,29.646943471659046,0.033175009,0.06,Wednesday,Work
2022-01-13,175.402,28.563865699629208,6.180107137,0.06,Thursday,Work
2022-01-14,166.179,28.5377300045646,14.0085258,0.06,Friday,Work
2022-01-15,157.263,29.21232620346978,3.394051318,0.06,Saturday,Pongal
2022-01-16,152.366,28.89566346724976,1.410937497,0.06,Sunday,Kanuma Panduga
2022-01-17,163.611,28.492130737024425,1.254759951,0.06,Monday,Work
2022-01-18,171.292,29.01883822448791,0.581793818,0.06,Tuesday,Work
2022-01-19,174.549,29.53485878708737,0.0,0.06,Wednesday,Work
2022-01-20,178.488,30.040205157404035,0.0,0.06,Thursday,Work
2022-01-21,182.704,31.031563568029974,0.0,0.06,Friday,Work
2022-01-22,187.529,31.610825358488448,0.037101353,0.06,Saturday,Work
2022-01-23,186.397,31.31932629909037,0.0,0.06,Sunday,Work
2022-01-24,188.296,30.503225717526547,0.484884233,0.06,Monday,Work
2022-01-25,189.602,30.218107809359505,0.429962475,0.06,Tuesday,Work
2022-01-26,185.1,28.650922971840487,0.280304714,0.06,Wednesday,Republic Day
2022-01-27,184.012,29.23435768450773,0.220913258,0.06,Thursday,Work
2022-01-28,186.266,29.17335994091033,0.422954893,0.06,Friday,Work
2022-01-29,186.524,29.03379125951673,0.0,0.06,Saturday,Work
2022-01-30,183.754,30.38259377224284,0.0,0.06,Sunday,Work
2022-01-31,187.793,30.772681480680937,0.0,0.06,Monday,Work
2022-02-01,190.455,30.962789183931164,0.0,0.061,Tuesday,Work
2022-02-02,193.296,31.35025411706473,0.0,0.061,Wednesday,Work
2022-02-03,170.542,30.85387771164118,0.0,0.061,Thursday,Work
2022-02-04,171.694,31.24225779417712,0.0,0.061,Friday,Ugadi
2022-02-05,193.612,31.7220888570752,0.0,0.061,Saturday,Work
2022-02-06,199.216,30.561679801634583,0.0,0.061,Sunday,Work
2022-02-07,199.637,30.847218598855644,0.0,0.061,Monday,Work
2022-02-08,199.145,31.014860842482204,0.0,0.061,Tuesday,Work
2022-02-09,202.465,30.48572013422504,0.0,0.061,Wednesday,Work
2022-02-10,200.863,30.988582583111302,0.0,0.061,Thursday,Gandhi Jayanti
2022-02-11,199.149,31.247287148831944,0.0,0.061,Friday,Work
2022-02-12,190.424,31.1228093102816,0.863408776,0.061,Saturday,Work
2022-02-13,197.074,30.63304880642489,0.0,0.061,Sunday,Work
2022-02-14,193.833,30.788325667213087,0.0,0.061,Monday,Work
2022-02-15,189.507,30.61855383998165,0.0,0.061,Tuesday,Work
2022-02-16,202.56,30.82466367201732,0.0,0.061,Wednesday,Work
2022-02-17,202.573,31.01233908627737,0.0,0.061,Thursday,Work
2022-02-18,203.497,31.31662498860868,0.0,0.061,Friday,Work
2022-02-19,201.228,31.917204762496617,0.0,0.061,Saturday,Work
2022-02-20,199.677,32.66945470254768,0.0,0.061,Sunday,Work
2022-02-21,206.81,33.69618454498127,0.0,0.061,Monday,Work
2022-02-22,206.991,33.37260584216855,0.0,0.061,Tuesday,Work
2022-02-23,212.38,32.494693796278085,0.016209887,0.061,Wednesday,Work
2022-02-24,212.513,32.46629912961989,0.0,0.061,Thursday,Work
2022-02-25,210.132,32.6897018326432,0.0,0.061,Friday,Work
2022-02-26,210.04,32.35449400439396,0.0,0.061,Saturday,Work
2022-02-27,205.698,32.66726341234346,0.0,0.061,Sunday,Work
2022-02-28,208.6,33.75668789867478,0.0,0.061,Monday,Work
2022-03-01,207.729,34.01783032317482,0.0,0.07,Tuesday,Work
2022-03-02,207.327,33.61319174095386,0.0,0.07,Wednesday,Work
2022-03-03,211.838,33.30608933063976,0.0,0.07,Thursday,Work
2022-03-04,209.823,33.31545444864261,0.0,0.07,Friday,Work
2022-03-05,213.154,33.6908244376315,0.0,0.07,Saturday,Idul Fitr
2022-03-06,210.961,33.34776534019375,0.0,0.07,Sunday,Work
2022-03-07,214.919,33.45467407042633,0.0,0.07,Monday,Work
2022-03-08,219.771,34.333875975104675,0.0,0.07,Tuesday,Work
2022-03-09,222.207,34.51990293551934,0.0,0.07,Wednesday,Work
2022-03-10,224.693,34.8281682265312,0.0,0.07,Thursday,Maha Ashtami
2022-03-11,221.866,34.78999738493852,0.0,0.07,Friday,Work
2022-03-12,215.606,35.08089967533255,0.0,0.07,Saturday,Work
2022-03-13,217.679,35.33756839888867,0.0,0.07,Sunday,Work
2022-03-14,222.718,35.79165716462148,0.0,0.07,Monday,Work
2022-03-15,224.385,36.08461489870038,0.0,0.07,Tuesday,Work
2022-03-16,225.603,36.96234249457865,0.0,0.07,Wednesday,Work
2022-03-17,228.429,36.82636439346805,0.0,0.07,Thursday,Work
2022-03-18,224.898,35.503550494985696,0.0,0.07,Friday,Holi
2022-03-19,225.819,35.12731815234587,0.0,0.07,Saturday,Work
2022-03-20,221.836,35.07374438483705,0.201701002,0.07,Sunday,Work
2022-03-21,224.384,36.10950454779103,0.0,0.07,Monday,Work
2022-03-22,217.083,35.99673497478377,1.693390907,0.07,Tuesday,Work
2022-03-23,220.426,35.19099873255423,0.065868181,0.07,Wednesday,Work
2022-03-24,226.445,34.94046596933994,0.027125593,0.07,Thursday,Work
2022-03-25,223.556,35.24592018893972,0.0,0.07,Friday,Work
2022-03-26,228.428,35.58531968109729,0.0,0.07,Saturday,Work
2022-03-27,230.219,35.75313403080529,0.0,0.07,Sunday,Work
2022-03-28,233.404,36.01974461115687,0.0,0.07,Monday,Work
2022-03-29,221.076,36.30686030376671,0.0,0.07,Tuesday,Work
2022-03-30,215.213,36.552439571095086,0.0,0.07,Wednesday,Work
2022-03-31,220.964,36.19467945055378,0.0,0.07,Thursday,Work
2022-04-01,234.147,35.807872828502376,0.065868181,0.078,Friday,Work
2022-04-02,228.577,35.48053851895801,0.0,0.078,Saturday,Work
2022-04-03,213.952,35.714660085872154,0.0,0.078,Sunday,Work
2022-04-04,220.201,35.65294002749853,0.0,0.078,Monday,Work
2022-04-05,218.173,35.609271656618695,0.0,0.078,Tuesday,Work
2022-04-06,205.606,35.98790517731037,0.0,0.078,Wednesday,Work
2022-04-07,212.756,36.10009955712698,0.001652198,0.078,Thursday,Work
2022-04-08,238.433,35.9914350627718,0.0,0.078,Friday,Work
2022-04-09,211.278,35.981178462744666,0.0,0.078,Saturday,Work
2022-04-10,207.053,35.69659325975515,0.170415538,0.078,Sunday,Work
2022-04-11,209.139,36.034372242020986,0.0,0.078,Monday,Work
2022-04-12,208.275,36.33303656832912,0.0,0.078,Tuesday,Work
2022-04-13,208.694,36.44886104748172,0.0,0.078,Wednesday,Work
2022-04-14,212.814,36.60799365468475,0.0,0.078,Thursday,Dr Ambedkar Jayanti
2022-04-15,211.404,36.65622896734566,0.0,0.078,Friday,Good Friday
2022-04-16,210.472,36.79391056054004,0.0,0.078,Saturday,Work
2022-04-17,200.442,36.39409124626062,0.356373371,0.078,Sunday,Work
2022-04-18,203.275,37.21698526325716,0.146929173,0.078,Monday,Work
2022-04-19,205.401,37.13338031741009,0.894884602,0.078,Tuesday,Work
2022-04-20,201.673,37.27544832629683,0.78076252,0.078,Wednesday,Work
2022-04-21,208.288,36.9034003479927,0.12159782,0.078,Thursday,Work
2022-04-22,209.035,36.9830300074147,0.0,0.078,Friday,Work
2022-04-23,208.079,36.73510570566626,0.24244446,0.078,Saturday,Work
2022-04-24,207.624,38.096705480298496,0.815711833,0.078,Sunday,Work
2022-04-25,211.622,37.76323599518447,0.018909312,0.078,Monday,Work
2022-04-26,212.593,37.715783395743074,0.568104938,0.078,Tuesday,Work
2022-04-27,216.986,37.83943703340185,0.013542544,0.078,Wednesday,Work
2022-04-28,216.573,37.865339581884335,0.42143045,0.078,Thursday,Work
2022-04-29,213.452,38.30405019490415,0.051802469,0.078,Friday,Work
2022-04-30,209.128,38.92080802701403,0.056571314,0.078,Saturday,Work
2022-05-01,207.221,38.60819511596361,0.0,0.07,Sunday,Work
2022-05-02,208.125,38.10007941327251,1.777272085,0.07,Monday,Work
2022-05-03,203.764,37.618560835591936,3.746740831,0.07,Tuesday,Work
2022-05-04,200.808,35.917471181981064,1.224479323,0.07,Wednesday,Babu Jagjivan Ram Jayanti
2022-05-05,200.44,37.41128995724041,0.929308664,0.07,Thursday,Work
2022-05-06,194.987,37.40987774246382,2.674668023,0.07,Friday,Work
2022-05-07,194.213,37.69467545774176,3.647658898,0.07,Saturday,Work
2022-05-08,189.93,37.49036030078551,0.449714879,0.07,Sunday,Work
2022-05-09,186.973,37.80776727795383,1.719951088,0.07,Monday,Work
2022-05-10,166.683,32.62867812900852,1.996263166,0.07,Tuesday,Vijaya Dashami
2022-05-11,151.431,30.14840388090572,21.05738698,0.07,Wednesday,Work
2022-05-12,161.3,31.49738527913341,23.61228336,0.07,Thursday,Work
2022-05-13,172.866,34.558928875232745,3.182387977,0.07,Friday,Work
2022-05-14,180.524,36.30965198893281,0.393339127,0.07,Saturday,Work
2022-05-15,187.467,36.44102488887934,0.344233754,0.07,Sunday,Work
2022-05-16,192.656,35.966204765635155,2.555164589,0.07,Monday,Work
2022-05-17,195.266,35.65858448328354,2.046147627,0.07,Tuesday,Work
2022-05-18,195.766,35.327168399231574,2.355690739,0.07,Wednesday,Work
2022-05-19,192.17,34.37469234012053,2.294403828,0.07,Thursday,Work
2022-05-20,190.367,34.2188692527975,2.321964706,0.07,Friday,Work
2022-05-21,193.186,36.01804229128961,0.0,0.07,Saturday,Work
2022-05-22,190.232,37.5018997337808,0.0,0.07,Sunday,Work
2022-05-23,207.114,38.54332634024842,0.0,0.07,Monday,Work
2022-05-24,215.353,38.714821660430935,0.555242207,0.07,Tuesday,Work
2022-05-25,197.701,36.58721541860279,14.88324714,0.07,Wednesday,Work
2022-05-26,210.671,37.85764026545272,0.09362192,0.07,Thursday,Work
2022-05-27,205.195,36.11524507552768,3.453285801,0.07,Friday,Work
2022-05-28,215.111,38.932527304367184,0.163828328,0.07,Saturday,Work
2022-05-29,216.804,39.17338926046636,0.11729315,0.07,Sunday,Work
2022-05-30,222.808,38.54563031887244,0.392892058,0.07,Monday,Work
2022-05-31,224.081,38.741394694834455,1.615000711,0.07,Tuesday,Work
2022-06-01,225.299,38.98512220959478,0.947547438,0.07,Wednesday,Work
2022-06-02,229.615,39.38695557437604,0.027452654,0.07,Thursday,Work
2022-06-03,226.452,39.13234133637668,0.628230588,0.07,Friday,Work
2022-06-04,229.033,38.96416112600774,1.538762857,0.07,Saturday,Work
2022-06-05,224.957,37.99992511012221,0.0,0.07,Sunday,Work
2022-06-06,184.913,32.776741546884764,9.893554331,0.07,Monday,Work
2022-06-07,201.964,36.64828550093097,5.944147569,0.07,Tuesday,Work
2022-06-08,214.268,38.41248467760274,0.0,0.07,Wednesday,Work
2022-06-09,223.448,38.188417407545685,0.023626595,0.07,Thursday,Work
2022-06-10,225.048,37.483609175953696,0.065921193,0.07,Friday,Work
2022-06-11,221.151,37.32209427424386,0.353106914,0.07,Saturday,Work
2022-06-12,219.807,37.62763519247663,1.372407427,0.07,Sunday,Work
2022-06-13,214.945,37.039280273920326,5.48319581,0.07,Monday,Work
2022-06-14,219.524,38.15260902941858,1.562240119,0.07,Tuesday,Work
2022-06-15,205.88,35.10488295373941,8.506591973,0.07,Wednesday,Work
2022-06-16,205.266,35.10261280435418,7.778429986,0.07,Thursday,Work
2022-06-17,200.928,35.00742336029533,8.887534615,0.07,Friday,Work
2022-06-18,197.285,34.4912592561075,2.636544881,0.07,Saturday,Work
2022-06-19,191.404,34.18961306573043,3.211964213,0.07,Sunday,Work
2022-06-20,191.712,34.579716193428865,7.803290892,0.07,Monday,Work
2022-06-21,188.045,32.16854351287557,6.759258117,0.07,Tuesday,Work
2022-06-22,186.736,33.25541891124527,6.733881171,0.07,Wednesday,Work
2022-06-23,189.864,34.850381679514314,2.573701753,0.07,Thursday,Work
2022-06-24,193.89,33.45615565686559,3.813893203,0.07,Friday,Work
2022-06-25,189.398,33.01570246552901,8.615595837,0.07,Saturday,Work
2022-06-26,188.896,33.65610632217761,6.51768679,0.07,Sunday,Work
2022-06-27,191.512,31.830887913707905,7.598019251,0.07,Monday,Work
2022-06-28,187.953,31.372704210061123,9.322293367,0.07,Tuesday,Work
2022-06-29,194.796,34.1855063356697,2.571385177,0.07,Wednesday,Work
2022-06-30,196.084,34.29484279667121,3.166313944,0.07,Thursday,Work
2022-07-01,193.138,34.97131377611358,8.441334064,0.067,Friday,Work
2022-07-02,194.872,33.50867227614353,5.058054668,0.067,Saturday,Work
2022-07-03,187.982,33.76464467862942,6.083666451,0.067,Sunday,Work
2022-07-04,192.656,32.32098626756176,9.523660883,0.067,Monday,Work
2022-07-05,191.059,32.3145169690638,4.759484505,0.067,Tuesday,Work
2022-07-06,177.96,31.02347536036633,14.36116795,0.067,Wednesday,Work
2022-07-07,180.579,31.137897851017776,3.636568626,0.067,Thursday,Work
2022-07-08,172.263,29.154682311367388,5.0717928,0.067,Friday,Work
2022-07-09,162.754,29.29841654753124,17.51598873,0.067,Saturday,Work
2022-07-10,155.786,29.616715970055985,10.30445558,0.067,Sunday,Work
2022-07-11,163.211,29.152215174486493,3.781532526,0.067,Monday,Work
2022-07-12,158.788,29.39414811374949,11.56354796,0.067,Tuesday,Work
2022-07-13,166.299,29.38329092544777,3.817140825,0.067,Wednesday,Work
2022-07-14,172.084,31.96648478587633,3.116536332,0.067,Thursday,Work
2022-07-15,183.08,33.16965905191076,0.754051305,0.067,Friday,Work
2022-07-16,191.198,32.95684507527958,0.612175768,0.067,Saturday,Work
2022-07-17,183.471,31.5633084819652,5.615548519,0.067,Sunday,Work
2022-07-18,178.531,30.883102736996584,18.17679463,0.067,Monday,Work
2022-07-19,188.924,34.17903608563938,3.027483154,0.067,Tuesday,Work
2022-07-20,198.561,34.30599401222416,1.643183604,0.067,Wednesday,Work
2022-07-21,198.101,34.0707177055416,5.673947661,0.067,Thursday,Work
2022-07-22,190.145,29.659537551236763,13.30677166,0.067,Friday,Work
2022-07-23,186.284,31.381222831189103,15.8688666,0.067,Saturday,Work
2022-07-24,184.281,32.50672850918739,1.264585419,0.067,Sunday,Work
2022-07-25,194.804,33.003295366726114,4.159876773,0.067,Monday,Work
2022-07-26,185.693,29.59602292462118,7.920285214,0.067,Tuesday,Work
2022-07-27,187.42,32.65694721801901,7.141528618,0.067,Wednesday,Work
2022-07-28,192.991,33.871295590215986,0.123377277,0.067,Thursday,Work
2022-07-29,202.384,34.374563651243655,0.066178223,0.067,Friday,Work
2022-07-30,203.747,34.223378868929444,2.338805314,0.067,Saturday,Work
2022-07-31,197.887,34.19888011372166,3.016336,0.067,Sunday,Work
2022-08-01,196.276,34.40908505158118,5.69806674,0.07,Monday,Work
2022-08-02,191.01,33.70083691264067,10.98831875,0.07,Tuesday,Work
2022-08-03,185.22,32.43424720395407,14.24623437,0.07,Wednesday,Work
2022-08-04,187.212,32.03076659289887,7.713516329,0.07,Thursday,Work
2022-08-05,182.977,31.67312089926032,10.30808374,0.07,Friday,Work
2022-08-06,170.652,31.18479991174369,10.25230886,0.07,Saturday,Work
2022-08-07,168.034,30.32090859362541,8.372809362,0.07,Sunday,Work
2022-08-08,168.976,30.010195049312,11.42111162,0.07,Monday,Work
2022-08-09,170.741,30.47505409714225,6.270159861,0.07,Tuesday,Work
2022-08-10,181.773,32.32821561553207,1.108984076,0.07,Wednesday,Work
2022-08-11,187.884,33.45839707071337,0.207443386,0.07,Thursday,Work
2022-08-12,200.595,33.52310553767771,0.683920288,0.07,Friday,Work
2022-08-13,200.138,32.697994582659895,0.079555297,0.07,Saturday,Work
2022-08-14,192.801,29.69834892537879,4.609189143,0.07,Sunday,Work
2022-08-15,191.747,32.05415210597253,2.398660092,0.07,Monday,Independence Day
2022-08-16,201.456,33.755770069650985,2.942413825,0.07,Tuesday,Work
2022-08-17,209.617,34.32249631856505,2.413444332,0.07,Wednesday,Work
2022-08-18,211.228,34.07060738257049,5.120949359,0.07,Thursday,Work
2022-08-19,208.201,32.33414660048905,3.860385676,0.07,Friday,Janmashtami
2022-08-20,211.353,34.00181644443946,3.943487817,0.07,Saturday,Work
2022-08-21,214.767,34.367903049287385,0.71241662,0.07,Sunday,Work
2022-08-22,220.75,34.557233866673364,0.652524478,0.07,Monday,Work
2022-08-23,228.82,35.0459546220288,1.205084281,0.07,Tuesday,Work
2022-08-24,219.094,32.43832173907597,3.6230292,0.07,Wednesday,Work
2022-08-25,208.283,34.28811503917427,5.886627745,0.07,Thursday,Work
2022-08-26,201.359,34.01590683718864,11.01628779,0.07,Friday,Work
2022-08-27,199.736,33.65510095971554,8.504157265,0.07,Saturday,Work
2022-08-28,191.531,32.56842966223782,7.379597709,0.07,Sunday,Work
2022-08-29,192.809,32.906375020574984,14.80659398,0.07,Monday,Work
2022-08-30,195.162,33.14053180345437,4.535661028,0.07,Tuesday,Work
2022-08-31,195.759,32.89427588404465,1.735163966,0.07,Wednesday,Ganesh Chaturthi
2022-09-01,199.458,32.866492997517604,1.620644756,0.074,Thursday,Work
2022-09-02,198.26,32.95071941113444,3.600242072,0.074,Friday,Work
2022-09-03,207.323,34.19353971087712,1.287645677,0.074,Saturday,Work
2022-09-04,205.882,34.38901866437772,1.990013841,0.074,Sunday,Work
2022-09-05,207.651,34.4063774260179,4.335397053,0.074,Monday,Work
2022-09-06,205.518,34.245210118853045,5.97576903,0.074,Tuesday,Work
2022-09-07,196.269,31.246119276265954,6.22347352,0.074,Wednesday,Work
2022-09-08,180.461,28.85486749313545,15.69318689,0.074,Thursday,Muharram
2022-09-09,178.45,29.998328920781915,19.53842189,0.074,Friday,Work
2022-09-10,170.945,29.87887349573665,24.11784006,0.074,Saturday,Eid e Milad
2022-09-11,167.361,31.006770195959067,21.35373277,0.074,Sunday,Work
2022-09-12,180.337,32.07042948310503,3.25868499,0.074,Monday,Work
2022-09-13,189.708,32.30022377673078,9.650657621,0.074,Tuesday,Work
2022-09-14,195.494,31.88287378755028,0.558752611,0.074,Wednesday,Work
2022-09-15,198.761,32.36751508867082,5.205801601,0.074,Thursday,Work
2022-09-16,203.789,33.83712879877419,0.876590143,0.074,Friday,Work
2022-09-17,209.957,34.13152633510088,0.121507734,0.074,Saturday,Work
2022-09-18,209.381,34.00950276315983,0.503292189,0.074,Sunday,Work
2022-09-19,199.778,29.8393928988553,6.59701074,0.074,Monday,Work
2022-09-20,201.709,32.19596560502521,6.937058618,0.074,Tuesday,Work
2022-09-21,208.851,33.26656824527569,0.520535784,0.074,Wednesday,Work
2022-09-22,210.346,32.10139061115202,1.06089029,0.074,Thursday,Work
2022-09-23,212.112,34.06653352134116,2.591118274,0.074,Friday,Work
2022-09-24,217.17,34.332855755495615,4.467010059,0.074,Saturday,Work
2022-09-25,217.309,34.44870898660654,1.287880349,0.074,Sunday,Work
2022-09-26,210.529,32.46502671260513,4.279005347,0.074,Monday,Work
2022-09-27,212.072,33.124621430464295,4.630748737,0.074,Tuesday,Work
2022-09-28,209.186,32.57061637275731,3.467134722,0.074,Wednesday,Work
2022-09-29,197.694,31.864466569305364,7.439809153,0.074,Thursday,Work
2022-09-30,186.736,30.4028554370044,6.749247556,0.074,Friday,Work
2022-10-01,174.387,29.19444936088148,10.15784903,0.068,Saturday,Work
2022-10-02,172.807,32.09314639989479,11.78339883,0.068,Sunday,Work
2022-10-03,183.1,32.05836870884372,4.399290361,0.068,Monday,Work
2022-10-04,186.145,31.13322695598722,0.661612046,0.068,Tuesday,Ram Navami
2022-10-05,176.894,30.998587601296084,5.1888233,0.068,Wednesday,Work
2022-10-06,167.275,28.921629601486085,31.94330145,0.068,Thursday,Work
2022-10-07,170.299,30.80380585601564,18.08561383,0.068,Friday,Bakrid / Eid al Adha
2022-10-08,171.204,31.29361193579749,8.364025156,0.068,Saturday,Work
2022-10-09,168.787,29.62563954049433,8.347780267,0.068,Sunday,Work
2022-10-10,166.303,29.19440479040664,18.84667004,0.068,Monday,Work
2022-10-11,170.9,31.083292285123456,9.58312183,0.068,Tuesday,Work
2022-10-12,175.839,32.15520339005902,5.328592255,0.068,Wednesday,Work
2022-10-13,177.415,32.33253923576749,7.111322931,0.068,Thursday,Work
2022-10-14,173.981,30.812110253408875,8.264159148,0.068,Friday,Work
2022-10-15,169.666,29.57091083303632,23.93396029,0.068,Saturday,Work
2022-10-16,167.932,31.781983181116164,11.83510488,0.068,Sunday,Work
2022-10-17,173.345,32.849123784058754,3.655722137,0.068,Monday,Work
2022-10-18,178.702,33.18080390362584,2.508197966,0.068,Tuesday,Work
2022-10-19,178.663,32.87382626757991,3.919215732,0.068,Wednesday,Work
2022-10-20,178.151,32.55471473979263,1.61435995,0.068,Thursday,Work
2022-10-21,182.568,32.42410994850858,1.601356416,0.068,Friday,Work
2022-10-22,177.855,32.200768526171004,2.099525458,0.068,Saturday,Work
2022-10-23,177.233,32.48318255910429,0.0,0.068,Sunday,Work
2022-10-24,171.539,32.59564060538929,0.0,0.068,Monday,Diwali
2022-10-25,180.773,32.944706706317966,0.0,0.068,Tuesday,Work
2022-10-26,189.676,32.83215809125527,0.0,0.068,Wednesday,Work
2022-10-27,196.105,32.2890352096095,0.0,0.068,Thursday,Work
2022-10-28,193.088,31.145050485467205,0.069781054,0.068,Friday,Work
2022-10-29,191.725,31.67364223413832,1.253313285,0.068,Saturday,Work
2022-10-30,188.393,31.57386959276635,0.764405303,0.068,Sunday,Work
2022-10-31,192.241,30.48458365667155,0.0,0.068,Monday,Work
2022-11-01,179.687,28.30975666691275,8.853649838,0.059,Tuesday,Work
2022-11-02,179.163,29.41030768719647,9.138052303,0.059,Wednesday,Work
2022-11-03,181.49,30.17611425034577,4.765279032,0.059,Thursday,Work
2022-11-04,183.747,31.75702752042219,2.056682921,0.059,Friday,Work
2022-11-05,187.485,31.626305652327208,3.417039561,0.059,Saturday,Work
2022-11-06,184.844,31.60276319688954,0.25184241,0.059,Sunday,Work
2022-11-07,188.478,31.520381488242887,0.0,0.059,Monday,Work
2022-11-08,192.103,31.72211484155516,0.0,0.059,Tuesday,Work
2022-11-09,192.103,31.55495122596299,0.0,0.059,Wednesday,Work
2022-11-10,187.703,30.91310327936497,0.318633635,0.059,Thursday,Work
2022-11-11,185.557,29.86693508467301,1.673185551,0.059,Friday,Work
2022-11-12,174.022,30.11077076409736,6.338340058,0.059,Saturday,Work
2022-11-13,176.914,29.984706851404848,5.865649518,0.059,Sunday,Work
2022-11-14,180.729,30.141997831113464,8.815928242,0.059,Monday,Work
2022-11-15,181.577,30.419507951638654,1.927981551,0.059,Tuesday,Work
2022-11-16,180.727,30.852129757031417,0.0,0.059,Wednesday,Work
2022-11-17,184.254,31.0693985857004,0.0,0.059,Thursday,Work
2022-11-18,183.998,30.31422575396669,0.0,0.059,Friday,Work
2022-11-19,183.857,30.177304936879235,0.0,0.059,Saturday,Work
2022-11-20,180.651,28.42502267283401,0.0,0.059,Sunday,Work
2022-11-21,175.932,26.622423019525712,1.026559687,0.059,Monday,Work
2022-11-22,178.249,28.783482343134008,0.340657262,0.059,Tuesday,Work
2022-11-23,174.408,30.18980050880254,6.902754799,0.059,Wednesday,Work
2022-11-24,178.439,30.874187582727057,3.325518205,0.059,Thursday,Work
2022-11-25,181.657,30.138644627055303,1.661772697,0.059,Friday,Work
2022-11-26,183.961,30.713424278106523,1.566665495,0.059,Saturday,Work
2022-11-27,181.18,30.695247293541648,0.2020317,0.059,Sunday,Work
2022-11-28,183.654,30.46657877810744,0.242046737,0.059,Monday,Work
2022-11-29,184.314,30.27525955768974,0.0,0.059,Tuesday,Work
2022-11-30,187.827,30.667165332932345,0.0,0.059,Wednesday,Work
2022-12-01,191.102,30.98797851489567,0.236590212,0.057,Thursday,Work
2022-12-02,190.57,31.33925094789559,0.047964265,0.057,Friday,Work
2022-12-03,193.419,31.13334668629868,0.770501302,0.057,Saturday,Work
2022-12-04,190.68,30.90205956786175,1.172049003,0.057,Sunday,Work
2022-12-05,193.448,30.47087068150092,0.009325022,0.057,Monday,Work
2022-12-06,189.141,29.654673718934056,0.0,0.057,Tuesday,Work
2022-12-07,182.936,29.435497513185,0.0,0.057,Wednesday,Work
2022-12-08,182.903,28.66809640863672,0.0,0.057,Thursday,Work
2022-12-09,169.856,25.44006186517227,1.208213494,0.057,Friday,Work
2022-12-10,147.973,25.76738499940396,26.27615811,0.057,Saturday,Work
2022-12-11,147.162,27.61823331169435,22.20449447,0.057,Sunday,Work
2022-12-12,155.633,28.313273780248537,12.23079707,0.057,Monday,Work
2022-12-13,159.37,30.22351026585613,5.546812306,0.057,Tuesday,Work
2022-12-14,165.282,30.88952571518072,1.206932338,0.057,Wednesday,Work
2022-12-15,166.569,30.79165271463146,0.130337074,0.057,Thursday,Work
2022-12-16,173.049,31.12223647431409,0.005011936,0.057,Friday,Work
2022-12-17,176.253,30.55473320434659,0.0,0.057,Saturday,Work
2022-12-18,170.536,29.278932922596056,0.02551767,0.057,Sunday,Work
2022-12-19,173.602,29.43984639282702,0.004124723,0.057,Monday,Work
2022-12-20,178.14,29.89658197381699,0.0,0.057,Tuesday,Work
2022-12-21,181.194,29.19711195737193,0.0,0.057,Wednesday,Work
2022-12-22,182.736,29.47652062034577,0.0,0.057,Thursday,Work
2022-12-23,182.342,29.80524036028262,0.0,0.057,Friday,Work
2022-12-24,183.887,30.005041966944884,0.0,0.057,Saturday,Work
2022-12-25,175.601,29.70828304191908,0.363138143,0.057,Sunday,Christmas Day
2022-12-26,178.967,30.293941985358583,2.579302072,0.057,Monday,Work
2022-12-27,186.764,31.31336514546709,0.803136803,0.057,Tuesday,Work
2022-12-28,192.365,32.141415732815844,0.029340475,0.057,Wednesday,Work
2022-12-29,198.161,31.92061998031756,0.0,0.057,Thursday,Work
2022-12-30,200.159,31.40908613722761,0.0,0.057,Friday,Work
2022-12-31,199.527,31.299751577679167,0.0,0.057,Saturday,Work
2023-01-01,190.392,31.00817168803839,0.0,0.065,Sunday,Work
2023-01-02,195.232,30.331927159028176,0.007945613,0.065,Monday,Work
2023-01-03,198.0,30.22718169061418,0.235417117,0.065,Tuesday,Work
2023-01-04,197.724,29.76325494051196,0.037889781,0.065,Wednesday,Work
