,Date,Energy Required (MU),temp,rain
2353,2021-07-23,148.515,31.53364530734597,12.29241676
2354,2021-07-24,159.773,33.4509174734046,4.751295291
2355,2021-07-25,168.862,34.0728171143302,0.400946533
2356,2021-07-26,175.768,34.18081308453948,4.925548508
2357,2021-07-27,186.702,34.05785670439572,0.285494041
2358,2021-07-28,192.372,34.349050540910035,0.304253053
2359,2021-07-29,194.669,32.52798209558468,1.000587725
2360,2021-07-30,196.297,33.28113094403697,0.603933124
2361,2021-07-31,196.598,32.92098117252309,0.843046754
2362,2021-08-01,194.365,34.13505014778369,0.252102365
2363,2021-08-02,205.86,34.65860395113155,0.129710417
2364,2021-08-03,209.53,34.76087724784522,0.700557062
2365,2021-08-04,213.805,35.30993422435802,0.106716417
2366,2021-08-05,216.414,34.99239059298238,0.368045076
2367,2021-08-06,216.551,34.99250480464907,1.400307715
2368,2021-08-07,219.126,35.604261884546105,0.827443267
2369,2021-08-08,214.649,35.230983302379585,2.424738371
2370,2021-08-09,216.895,35.06789058738908,1.87789575
2371,2021-08-10,201.205,34.24718005971899,10.26216697
2372,2021-08-11,206.138,35.34799917768837,7.868713552
2373,2021-08-12,212.175,34.579835161686255,1.088197098
2374,2021-08-13,204.334,33.3046611777977,9.171784017
2375,2021-08-14,194.17,33.31915609571862,8.1973279
2376,2021-08-15,187.23,32.242502186668915,7.556267255
2377,2021-08-16,185.127,30.07980244687123,19.07943443
2378,2021-08-17,180.747,30.36745128452823,4.503033629
2379,2021-08-18,188.635,31.78486536911229,3.579843577
2380,2021-08-19,195.48,32.274248309801344,4.24887186
2381,2021-08-20,195.818,30.78458471952323,7.892911111
2382,2021-08-21,187.833,30.567611227229705,3.187772674
2383,2021-08-22,182.362,32.946053324218255,14.57732684
2384,2021-08-23,189.102,33.43713159612717,2.001987433
2385,2021-08-24,196.352,33.96965050653738,3.450418653
2386,2021-08-25,194.0,34.197146652597695,4.700797812
2387,2021-08-26,191.047,33.45450255743216,15.35201005
2388,2021-08-27,191.653,31.98004318967655,2.873020261
2389,2021-08-28,177.747,29.74331763837361,7.286474715
2390,2021-08-29,171.842,30.83983469553438,5.480477948
2391,2021-08-30,173.301,29.603358517279823,13.91196362
2392,2021-08-31,178.18,31.1004974910357,8.769966543
2393,2021-09-01,181.449,31.567121222293952,4.705171827
2394,2021-09-02,179.98,31.965575653940853,6.053873477
2395,2021-09-03,177.12,31.939433557732897,7.317759274
2396,2021-09-04,178.585,31.69154756186464,8.09314671
2397,2021-09-05,172.05,31.790440976404675,5.801843424
2398,2021-09-06,165.625,28.81800353723557,18.32445109
2399,2021-09-07,168.725,31.16296469625044,27.4942634
2400,2021-09-08,176.778,32.62434479118119,6.912775749
2401,2021-09-09,186.519,33.77735433318225,1.295239702
2402,2021-09-10,186.586,31.95563766062981,1.052711682
2403,2021-09-11,183.608,32.01907711615564,4.143761176
2404,2021-09-12,187.64,31.912261276843243,1.757706651
2405,2021-09-13,194.055,32.75652180664536,3.877608667
2406,2021-09-14,198.789,33.20817251666947,1.283035546
2407,2021-09-15,205.149,33.63234268146299,2.037789789
2408,2021-09-16,211.795,34.20823748933532,0.711215336
2409,2021-09-17,212.37,34.64841150685628,0.522375069
2410,2021-09-18,210.901,34.39101494013275,3.417818811
2411,2021-09-19,204.992,34.08266591053062,4.966321565
2412,2021-09-20,201.816,33.466798421062194,6.650307575
2413,2021-09-21,205.745,33.03442696125174,6.513452865
2414,2021-09-22,197.145,32.63504627647311,6.334989603
2415,2021-09-23,198.593,31.612288295770703,3.393359108
2416,2021-09-24,196.755,33.09186165165674,3.04868897
2417,2021-09-25,194.623,33.57656286899479,3.984324506
2418,2021-09-26,182.787,31.4459673132261,13.61174328
2419,2021-09-27,164.348,29.30626788483171,53.31115816
2420,2021-09-28,181.967,31.2751097683592,18.43729768
2421,2021-09-29,187.749,32.89759549310681,5.483573184
2422,2021-09-30,189.445,32.42741936022997,4.780110993
2423,2021-10-01,189.609,33.36232885799094,4.908916888
2424,2021-10-02,188.136,33.344895526977226,0.621775736
2425,2021-10-03,191.059,33.63629161089405,1.329073761
2426,2021-10-04,197.942,33.93069126996911,1.309799566
2427,2021-10-05,195.654,32.92670713825854,3.799605368
2428,2021-10-06,182.785,32.25185556690083,14.38936734
2429,2021-10-07,182.204,33.440134092474786,5.299159672
2430,2021-10-08,182.879,33.63001532218749,7.187369975
2431,2021-10-09,176.058,33.38755145550806,9.571193439
2432,2021-10-10,176.61,33.613610532864,5.169965781
2433,2021-10-11,183.894,33.63649211549505,1.615894851
2434,2021-10-12,186.138,33.42385805819773,0.354037606
2435,2021-10-13,187.354,33.69120597297467,2.863680501
2436,2021-10-14,191.877,33.62080078785224,2.26991837
2437,2021-10-15,185.529,32.49204159240772,1.393429883
2438,2021-10-16,182.026,32.276401136097064,7.839525607
2439,2021-10-17,183.237,32.28641748077492,9.030053635
2440,2021-10-18,191.894,33.08732819145256,3.218785644
2441,2021-10-19,202.311,33.6975044793523,0.448139027
2442,2021-10-20,201.652,33.27137853135081,0.797180244
2443,2021-10-21,198.723,33.52509877564461,4.37230226
2444,2021-10-22,199.248,33.47951137230448,1.742185675
2445,2021-10-23,197.801,33.01016603190298,2.736234936
2446,2021-10-24,182.71,31.91790423052617,6.870820989
2447,2021-10-25,187.497,32.06078437803555,1.78239641
2448,2021-10-26,190.234,32.311448432579574,0.061788603
2449,2021-10-27,194.878,32.60939100232789,0.008244464
2450,2021-10-28,196.151,30.900953874207072,0.07093014
2451,2021-10-29,184.971,30.05981307418796,1.818805999
2452,2021-10-30,176.119,31.333515115439173,15.20656097
2453,2021-10-31,172.122,31.60281654645816,5.195650796
2454,2021-11-01,167.158,29.52286413657773,7.767523023
2455,2021-11-02,163.573,28.36260973765556,15.3036563
2456,2021-11-03,160.907,29.16466258352682,6.26706179
2457,2021-11-04,151.037,28.90396890053269,7.336057657
2458,2021-11-05,156.208,29.72537741124295,2.282978144
2459,2021-11-06,162.615,29.97032652201748,1.312883962
2460,2021-11-07,159.975,28.553322363794727,13.59232498
2461,2021-11-08,162.986,29.5428367124236,5.643664206
2462,2021-11-09,166.005,29.214149381983933,0.619734136
2463,2021-11-10,168.607,29.03263306357823,1.478259035
2464,2021-11-11,153.563,26.54858737148072,13.95680403
2465,2021-11-12,150.872,27.65405605364685,26.79839949
2466,2021-11-13,151.693,29.54493528988029,17.53873789
2467,2021-11-14,152.052,30.248230230912647,7.844069765
2468,2021-11-15,156.769,30.597388114659186,7.773890347
2469,2021-11-16,156.749,30.65191868203502,10.39270771
2470,2021-11-17,155.024,30.511906875462287,4.351870975
2471,2021-11-18,148.907,27.769763902550743,11.79890666
2472,2021-11-19,141.222,26.872239291639964,35.20558696
2473,2021-11-20,142.975,29.40798835890859,14.70485571
2474,2021-11-21,140.158,30.133665876444383,8.928074582
2475,2021-11-22,147.784,31.552489681462376,5.548588971
2476,2021-11-23,154.243,32.01297490615745,4.470166591
2477,2021-11-24,154.966,31.63265021015713,2.22747177
2478,2021-11-25,155.437,30.77323226291567,1.584226701
2479,2021-11-26,155.452,30.84676025781616,0.132199052
2480,2021-11-27,153.21,29.045493433899743,0.903475882
2481,2021-11-28,143.128,27.30221844819361,6.900653802
2482,2021-11-29,142.25,28.455202938268588,17.55119222
2483,2021-11-30,143.703,29.66296139461313,7.704734734
2484,2021-12-01,144.974,29.366280229004506,1.659701822
2485,2021-12-02,148.086,30.22641880269132,0.0
2486,2021-12-03,148.716,28.90781248646202,0.0
2487,2021-12-04,150.157,30.41107800944749,0.779314943
2488,2021-12-05,152.179,31.290694890315493,0.841401816
2489,2021-12-06,162.468,31.181191893445348,0.001913015
2490,2021-12-07,165.653,31.224291075262634,0.0
2491,2021-12-08,165.617,30.45658097196312,0.023213842
2492,2021-12-09,160.45,28.572852335695107,1.084095647
2493,2021-12-10,158.9,30.326006274159543,1.974654059
2494,2021-12-11,157.802,30.598320707752904,0.522614859
2495,2021-12-12,158.182,30.12491284851562,2.035632003
2496,2021-12-13,162.096,29.17511389928513,0.271610375
2497,2021-12-14,164.72,29.300484281963133,2.439267985
2498,2021-12-15,166.913,28.62266830756846,0.094627041
2499,2021-12-16,166.863,29.042275454675835,0.0
2500,2021-12-17,166.168,28.892846839645404,0.0
2501,2021-12-18,163.312,28.91769178292073,0.0
2502,2021-12-19,160.354,29.012490280516104,0.0
2503,2021-12-20,165.721,28.957947084897302,0.0
2504,2021-12-21,167.296,28.76926902893649,0.0
2505,2021-12-22,169.091,29.325774076794183,0.0
2506,2021-12-23,170.106,29.79818676732385,0.0
2507,2021-12-24,172.432,29.761597473065738,0.0
2508,2021-12-25,171.008,29.915317617107792,0.0
2509,2021-12-26,167.438,29.80758460824221,0.0
2510,2021-12-27,174.988,29.587424990395785,0.0
2511,2021-12-28,178.52,29.872517733225703,0.0
2512,2021-12-29,179.0,29.57788418604201,0.387427606
2513,2021-12-30,174.629,29.19450641435104,0.490351057
2514,2021-12-31,175.173,28.977715508535272,1.256087388
2515,2022-01-01,170.279,29.107503240613266,1.159826458
2516,2022-01-02,169.337,29.19930821552412,0.041673485
2517,2022-01-03,176.248,28.98081885150207,0.0
2518,2022-01-04,177.042,28.92393959331902,0.0
2519,2022-01-05,179.004,29.271744414897253,0.0
2520,2022-01-06,182.527,29.52114607412804,0.0
2521,2022-01-07,182.842,29.79213481499053,0.0
2522,2022-01-08,180.854,29.608158785197386,0.0
2523,2022-01-09,181.62,29.69780886347936,0.0
2524,2022-01-10,185.732,29.88702843014096,0.176135656
2525,2022-01-11,188.469,30.049529165723182,0.0
2526,2022-01-12,186.936,29.646943471659046,0.033175009
2527,2022-01-13,175.402,28.563865699629208,6.180107137
2528,2022-01-14,166.179,28.5377300045646,14.0085258
2529,2022-01-15,157.263,29.21232620346978,3.394051318
2530,2022-01-16,152.366,28.89566346724976,1.410937497
2531,2022-01-17,163.611,28.492130737024425,1.254759951
2532,2022-01-18,171.292,29.01883822448791,0.581793818
2533,2022-01-19,174.549,29.53485878708737,0.0
2534,2022-01-20,178.488,30.040205157404035,0.0
2535,2022-01-21,182.704,31.031563568029974,0.0
2536,2022-01-22,187.529,31.610825358488448,0.037101353
2537,2022-01-23,186.397,31.31932629909037,0.0
2538,2022-01-24,188.296,30.503225717526547,0.484884233
2539,2022-01-25,189.602,30.218107809359505,0.429962475
2540,2022-01-26,185.1,28.650922971840487,0.280304714
2541,2022-01-27,184.012,29.23435768450773,0.220913258
2542,2022-01-28,186.266,29.17335994091033,0.422954893
2543,2022-01-29,186.524,29.03379125951673,0.0
2544,2022-01-30,183.754,30.38259377224284,0.0
2545,2022-01-31,187.793,30.772681480680937,0.0
2546,2022-02-01,190.455,30.962789183931164,0.0
2547,2022-02-02,193.296,31.35025411706473,0.0
2548,2022-02-03,170.542,30.85387771164118,0.0
2549,2022-02-04,171.694,31.24225779417712,0.0
2550,2022-02-05,193.612,31.7220888570752,0.0
2551,2022-02-06,199.216,30.561679801634583,0.0
2552,2022-02-07,199.637,30.847218598855644,0.0
2553,2022-02-08,199.145,31.014860842482204,0.0
2554,2022-02-09,202.465,30.48572013422504,0.0
2555,2022-02-10,200.863,30.988582583111302,0.0
2556,2022-02-11,199.149,31.247287148831944,0.0
2557,2022-02-12,190.424,31.1228093102816,0.863408776
2558,2022-02-13,197.074,30.63304880642489,0.0
2559,2022-02-14,193.833,30.788325667213087,0.0
2560,2022-02-15,189.507,30.61855383998165,0.0
2561,2022-02-16,202.56,30.82466367201732,0.0
2562,2022-02-17,202.573,31.01233908627737,0.0
2563,2022-02-18,203.497,31.31662498860868,0.0
2564,2022-02-19,201.228,31.917204762496617,0.0
2565,2022-02-20,199.677,32.66945470254768,0.0
2566,2022-02-21,206.81,33.69618454498127,0.0
2567,2022-02-22,206.991,33.37260584216855,0.0
2568,2022-02-23,212.38,32.494693796278085,0.016209887
2569,2022-02-24,212.513,32.46629912961989,0.0
2570,2022-02-25,210.132,32.6897018326432,0.0
2571,2022-02-26,210.04,32.35449400439396,0.0
2572,2022-02-27,205.698,32.66726341234346,0.0
2573,2022-02-28,208.6,33.75668789867478,0.0
2574,2022-03-01,207.729,34.01783032317482,0.0
2575,2022-03-02,207.327,33.61319174095386,0.0
2576,2022-03-03,211.838,33.30608933063976,0.0
2577,2022-03-04,209.823,33.31545444864261,0.0
2578,2022-03-05,213.154,33.6908244376315,0.0
2579,2022-03-06,210.961,33.34776534019375,0.0
2580,2022-03-07,214.919,33.45467407042633,0.0
2581,2022-03-08,219.771,34.333875975104675,0.0
2582,2022-03-09,222.207,34.51990293551934,0.0
2583,2022-03-10,224.693,34.8281682265312,0.0
2584,2022-03-11,221.866,34.78999738493852,0.0
2585,2022-03-12,215.606,35.08089967533255,0.0
2586,2022-03-13,217.679,35.33756839888867,0.0
2587,2022-03-14,222.718,35.79165716462148,0.0
2588,2022-03-15,224.385,36.08461489870038,0.0
2589,2022-03-16,225.603,36.96234249457865,0.0
2590,2022-03-17,228.429,36.82636439346805,0.0
2591,2022-03-18,224.898,35.503550494985696,0.0
2592,2022-03-19,225.819,35.12731815234587,0.0
2593,2022-03-20,221.836,35.07374438483705,0.201701002
2594,2022-03-21,224.384,36.10950454779103,0.0
2595,2022-03-22,217.083,35.99673497478377,1.693390907
2596,2022-03-23,220.426,35.19099873255423,0.065868181
2597,2022-03-24,226.445,34.94046596933994,0.027125593
2598,2022-03-25,223.556,35.24592018893972,0.0
2599,2022-03-26,228.428,35.58531968109729,0.0
2600,2022-03-27,230.219,35.75313403080529,0.0
2601,2022-03-28,233.404,36.01974461115687,0.0
2602,2022-03-29,221.076,36.30686030376671,0.0
2603,2022-03-30,215.213,36.552439571095086,0.0
2604,2022-03-31,220.964,36.19467945055378,0.0
2605,2022-04-01,234.147,35.807872828502376,0.065868181
2606,2022-04-02,228.577,35.48053851895801,0.0
2607,2022-04-03,213.952,35.714660085872154,0.0
2608,2022-04-04,220.201,35.65294002749853,0.0
2609,2022-04-05,218.173,35.609271656618695,0.0
2610,2022-04-06,205.606,35.98790517731037,0.0
2611,2022-04-07,212.756,36.10009955712698,0.001652198
2612,2022-04-08,238.433,35.9914350627718,0.0
2613,2022-04-09,211.278,35.981178462744666,0.0
2614,2022-04-10,207.053,35.69659325975515,0.170415538
2615,2022-04-11,209.139,36.034372242020986,0.0
2616,2022-04-12,208.275,36.33303656832912,0.0
2617,2022-04-13,208.694,36.44886104748172,0.0
2618,2022-04-14,212.814,36.60799365468475,0.0
2619,2022-04-15,211.404,36.65622896734566,0.0
2620,2022-04-16,210.472,36.79391056054004,0.0
2621,2022-04-17,200.442,36.39409124626062,0.356373371
2622,2022-04-18,203.275,37.21698526325716,0.146929173
2623,2022-04-19,205.401,37.13338031741009,0.894884602
2624,2022-04-20,201.673,37.27544832629683,0.78076252
2625,2022-04-21,208.288,36.9034003479927,0.12159782
2626,2022-04-22,209.035,36.9830300074147,0.0
2627,2022-04-23,208.079,36.73510570566626,0.24244446
2628,2022-04-24,207.624,38.096705480298496,0.815711833
2629,2022-04-25,211.622,37.76323599518447,0.018909312
2630,2022-04-26,212.593,37.715783395743074,0.568104938
2631,2022-04-27,216.986,37.83943703340185,0.013542544
2632,2022-04-28,216.573,37.865339581884335,0.42143045
2633,2022-04-29,213.452,38.30405019490415,0.051802469
2634,2022-04-30,209.128,38.92080802701403,0.056571314
2635,2022-05-01,207.221,38.60819511596361,0.0
2636,2022-05-02,208.125,38.10007941327251,1.777272085
2637,2022-05-03,203.764,37.618560835591936,3.746740831
2638,2022-05-04,200.808,35.917471181981064,1.224479323
2639,2022-05-05,200.44,37.41128995724041,0.929308664
2640,2022-05-06,194.987,37.40987774246382,2.674668023
2641,2022-05-07,194.213,37.69467545774176,3.647658898
2642,2022-05-08,189.93,37.49036030078551,0.449714879
2643,2022-05-09,186.973,37.80776727795383,1.719951088
2644,2022-05-10,166.683,32.62867812900852,1.996263166
2645,2022-05-11,151.431,30.14840388090572,21.05738698
2646,2022-05-12,161.3,31.49738527913341,23.61228336
2647,2022-05-13,172.866,34.558928875232745,3.182387977
2648,2022-05-14,180.524,36.30965198893281,0.393339127
2649,2022-05-15,187.467,36.44102488887934,0.344233754
2650,2022-05-16,192.656,35.966204765635155,2.555164589
2651,2022-05-17,195.266,35.65858448328354,2.046147627
2652,2022-05-18,195.766,35.327168399231574,2.355690739
2653,2022-05-19,192.17,34.37469234012053,2.294403828
2654,2022-05-20,190.367,34.2188692527975,2.321964706
2655,2022-05-21,193.186,36.01804229128961,0.0
2656,2022-05-22,190.232,37.5018997337808,0.0
2657,2022-05-23,207.114,38.54332634024842,0.0
2658,2022-05-24,215.353,38.714821660430935,0.555242207
2659,2022-05-25,197.701,36.58721541860279,14.88324714
2660,2022-05-26,210.671,37.85764026545272,0.09362192
2661,2022-05-27,205.195,36.11524507552768,3.453285801
2662,2022-05-28,215.111,38.932527304367184,0.163828328
2663,2022-05-29,216.804,39.17338926046636,0.11729315
2664,2022-05-30,222.808,38.54563031887244,0.392892058
2665,2022-05-31,224.081,38.741394694834455,1.615000711
2666,2022-06-01,225.299,38.98512220959478,0.947547438
2667,2022-06-02,229.615,39.38695557437604,0.027452654
2668,2022-06-03,226.452,39.13234133637668,0.628230588
2669,2022-06-04,229.033,38.96416112600774,1.538762857
2670,2022-06-05,224.957,37.99992511012221,0.0
2671,2022-06-06,184.913,32.776741546884764,9.893554331
2672,2022-06-07,201.964,36.64828550093097,5.944147569
2673,2022-06-08,214.268,38.41248467760274,0.0
2674,2022-06-09,223.448,38.188417407545685,0.023626595
2675,2022-06-10,225.048,37.483609175953696,0.065921193
2676,2022-06-11,221.151,37.32209427424386,0.353106914
2677,2022-06-12,219.807,37.62763519247663,1.372407427
2678,2022-06-13,214.945,37.039280273920326,5.48319581
2679,2022-06-14,219.524,38.15260902941858,1.562240119
2680,2022-06-15,205.88,35.10488295373941,8.506591973
2681,2022-06-16,205.266,35.10261280435418,7.778429986
2682,2022-06-17,200.928,35.00742336029533,8.887534615
2683,2022-06-18,197.285,34.4912592561075,2.636544881
2684,2022-06-19,191.404,34.18961306573043,3.211964213
2685,2022-06-20,191.712,34.579716193428865,7.803290892
2686,2022-06-21,188.045,32.16854351287557,6.759258117
2687,2022-06-22,186.736,33.25541891124527,6.733881171
2688,2022-06-23,189.864,34.850381679514314,2.573701753
2689,2022-06-24,193.89,33.45615565686559,3.813893203
2690,2022-06-25,189.398,33.01570246552901,8.615595837
2691,2022-06-26,188.896,33.65610632217761,6.51768679
2692,2022-06-27,191.512,31.830887913707905,7.598019251
2693,2022-06-28,187.953,31.372704210061123,9.322293367
2694,2022-06-29,194.796,34.1855063356697,2.571385177
2695,2022-06-30,196.084,34.29484279667121,3.166313944
2696,2022-07-01,193.138,34.97131377611358,8.441334064
2697,2022-07-02,194.872,33.50867227614353,5.058054668
2698,2022-07-03,187.982,33.76464467862942,6.083666451
2699,2022-07-04,192.656,32.32098626756176,9.523660883
2700,2022-07-05,191.059,32.3145169690638,4.759484505
2701,2022-07-06,177.96,31.02347536036633,14.36116795
2702,2022-07-07,180.579,31.137897851017776,3.636568626
2703,2022-07-08,172.263,29.154682311367388,5.0717928
2704,2022-07-09,162.754,29.29841654753124,17.51598873
2705,2022-07-10,155.786,29.616715970055985,10.30445558
2706,2022-07-11,163.211,29.152215174486493,3.781532526
2707,2022-07-12,158.788,29.39414811374949,11.56354796
2708,2022-07-13,166.299,29.38329092544777,3.817140825
2709,2022-07-14,172.084,31.96648478587633,3.116536332
2710,2022-07-15,183.08,33.16965905191076,0.754051305
2711,2022-07-16,191.198,32.95684507527958,0.612175768
2712,2022-07-17,183.471,31.5633084819652,5.615548519
2713,2022-07-18,178.531,30.883102736996584,18.17679463
2714,2022-07-19,188.924,34.17903608563938,3.027483154
2715,2022-07-20,198.561,34.30599401222416,1.643183604
2716,2022-07-21,198.101,34.0707177055416,5.673947661
2717,2022-07-22,190.145,29.659537551236763,13.30677166
2718,2022-07-23,186.284,31.381222831189103,15.8688666
2719,2022-07-24,184.281,32.50672850918739,1.264585419
2720,2022-07-25,194.804,33.003295366726114,4.159876773
2721,2022-07-26,185.693,29.59602292462118,7.920285214
2722,2022-07-27,187.42,32.65694721801901,7.141528618
2723,2022-07-28,192.991,33.871295590215986,0.123377277
2724,2022-07-29,202.384,34.374563651243655,0.066178223
2725,2022-07-30,203.747,34.223378868929444,2.338805314
2726,2022-07-31,197.887,34.19888011372166,3.016336
2727,2022-08-01,196.276,34.40908505158118,5.69806674
2728,2022-08-02,191.01,33.70083691264067,10.98831875
2729,2022-08-03,185.22,32.43424720395407,14.24623437
2730,2022-08-04,187.212,32.03076659289887,7.713516329
2731,2022-08-05,182.977,31.67312089926032,10.30808374
2732,2022-08-06,170.652,31.18479991174369,10.25230886
2733,2022-08-07,168.034,30.32090859362541,8.372809362
2734,2022-08-08,168.976,30.010195049312,11.42111162
2735,2022-08-09,170.741,30.47505409714225,6.270159861
2736,2022-08-10,181.773,32.32821561553207,1.108984076
2737,2022-08-11,187.884,33.45839707071337,0.207443386
2738,2022-08-12,200.595,33.52310553767771,0.683920288
2739,2022-08-13,200.138,32.697994582659895,0.079555297
2740,2022-08-14,192.801,29.69834892537879,4.609189143
2741,2022-08-15,191.747,32.05415210597253,2.398660092
2742,2022-08-16,201.456,33.755770069650985,2.942413825
2743,2022-08-17,209.617,34.32249631856505,2.413444332
2744,2022-08-18,211.228,34.07060738257049,5.120949359
2745,2022-08-19,208.201,32.33414660048905,3.860385676
2746,2022-08-20,211.353,34.00181644443946,3.943487817
2747,2022-08-21,214.767,34.367903049287385,0.71241662
2748,2022-08-22,220.75,34.557233866673364,0.652524478
2749,2022-08-23,228.82,35.0459546220288,1.205084281
2750,2022-08-24,219.094,32.43832173907597,3.6230292
2751,2022-08-25,208.283,34.28811503917427,5.886627745
2752,2022-08-26,201.359,34.01590683718864,11.01628779
2753,2022-08-27,199.736,33.65510095971554,8.504157265
2754,2022-08-28,191.531,32.56842966223782,7.379597709
2755,2022-08-29,192.809,32.906375020574984,14.80659398
2756,2022-08-30,195.162,33.14053180345437,4.535661028
2757,2022-08-31,195.759,32.89427588404465,1.735163966
2758,2022-09-01,199.458,32.866492997517604,1.620644756
2759,2022-09-02,198.26,32.95071941113444,3.600242072
2760,2022-09-03,207.323,34.19353971087712,1.287645677
2761,2022-09-04,205.882,34.38901866437772,1.990013841
2762,2022-09-05,207.651,34.4063774260179,4.335397053
2763,2022-09-06,205.518,34.245210118853045,5.97576903
2764,2022-09-07,196.269,31.246119276265954,6.22347352
2765,2022-09-08,180.461,28.85486749313545,15.69318689
2766,2022-09-09,178.45,29.998328920781915,19.53842189
2767,2022-09-10,170.945,29.87887349573665,24.11784006
2768,2022-09-11,167.361,31.006770195959067,21.35373277
2769,2022-09-12,180.337,32.07042948310503,3.25868499
2770,2022-09-13,189.708,32.30022377673078,9.650657621
2771,2022-09-14,195.494,31.88287378755028,0.558752611
2772,2022-09-15,198.761,32.36751508867082,5.205801601
2773,2022-09-16,203.789,33.83712879877419,0.876590143
2774,2022-09-17,209.957,34.13152633510088,0.121507734
2775,2022-09-18,209.381,34.00950276315983,0.503292189
2776,2022-09-19,199.778,29.8393928988553,6.59701074
2777,2022-09-20,201.709,32.19596560502521,6.937058618
2778,2022-09-21,208.851,33.26656824527569,0.520535784
2779,2022-09-22,210.346,32.10139061115202,1.06089029
2780,2022-09-23,212.112,34.06653352134116,2.591118274
2781,2022-09-24,217.17,34.332855755495615,4.467010059
2782,2022-09-25,217.309,34.44870898660654,1.287880349
2783,2022-09-26,210.529,32.46502671260513,4.279005347
2784,2022-09-27,212.072,33.124621430464295,4.630748737
2785,2022-09-28,209.186,32.57061637275731,3.467134722
2786,2022-09-29,197.694,31.864466569305364,7.439809153
2787,2022-09-30,186.736,30.4028554370044,6.749247556
2788,2022-10-01,174.387,29.19444936088148,10.15784903
2789,2022-10-02,172.807,32.09314639989479,11.78339883
2790,2022-10-03,183.1,32.05836870884372,4.399290361
2791,2022-10-04,186.145,31.13322695598722,0.661612046
2792,2022-10-05,176.894,30.998587601296084,5.1888233
2793,2022-10-06,167.275,28.921629601486085,31.94330145
2794,2022-10-07,170.299,30.80380585601564,18.08561383
2795,2022-10-08,171.204,31.29361193579749,8.364025156
2796,2022-10-09,168.787,29.62563954049433,8.347780267
2797,2022-10-10,166.303,29.19440479040664,18.84667004
2798,2022-10-11,170.9,31.083292285123456,9.58312183
2799,2022-10-12,175.839,32.15520339005902,5.328592255
2800,2022-10-13,177.415,32.33253923576749,7.111322931
2801,2022-10-14,173.981,30.812110253408875,8.264159148
2802,2022-10-15,169.666,29.57091083303632,23.93396029
2803,2022-10-16,167.932,31.781983181116164,11.83510488
2804,2022-10-17,173.345,32.849123784058754,3.655722137
2805,2022-10-18,178.702,33.18080390362584,2.508197966
2806,2022-10-19,178.663,32.87382626757991,3.919215732
2807,2022-10-20,178.151,32.55471473979263,1.61435995
2808,2022-10-21,182.568,32.42410994850858,1.601356416
2809,2022-10-22,177.855,32.200768526171004,2.099525458
2810,2022-10-23,177.233,32.48318255910429,0.0
2811,2022-10-24,171.539,32.59564060538929,0.0
2812,2022-10-25,180.773,32.944706706317966,0.0
2813,2022-10-26,189.676,32.83215809125527,0.0
2814,2022-10-27,196.105,32.2890352096095,0.0
2815,2022-10-28,193.088,31.145050485467205,0.069781054
2816,2022-10-29,191.725,31.67364223413832,1.253313285
2817,2022-10-30,188.393,31.57386959276635,0.764405303
2818,2022-10-31,192.241,30.48458365667155,0.0
2819,2022-11-01,179.687,28.30975666691275,8.853649838
2820,2022-11-02,179.163,29.41030768719647,9.138052303
2821,2022-11-03,181.49,30.17611425034577,4.765279032
2822,2022-11-04,183.747,31.75702752042219,2.056682921
2823,2022-11-05,187.485,31.626305652327208,3.417039561
2824,2022-11-06,184.844,31.60276319688954,0.25184241
2825,2022-11-07,188.478,31.520381488242887,0.0
2826,2022-11-08,192.103,31.72211484155516,0.0
2827,2022-11-09,192.103,31.55495122596299,0.0
2828,2022-11-10,187.703,30.91310327936497,0.318633635
2829,2022-11-11,185.557,29.86693508467301,1.673185551
2830,2022-11-12,174.022,30.11077076409736,6.338340058
2831,2022-11-13,176.914,29.984706851404848,5.865649518
2832,2022-11-14,180.729,30.141997831113464,8.815928242
2833,2022-11-15,181.577,30.419507951638654,1.927981551
2834,2022-11-16,180.727,30.852129757031417,0.0
2835,2022-11-17,184.254,31.0693985857004,0.0
2836,2022-11-18,183.998,30.31422575396669,0.0
2837,2022-11-19,183.857,30.177304936879235,0.0
2838,2022-11-20,180.651,28.42502267283401,0.0
2839,2022-11-21,175.932,26.622423019525712,1.026559687
2840,2022-11-22,178.249,28.783482343134008,0.340657262
2841,2022-11-23,174.408,30.18980050880254,6.902754799
2842,2022-11-24,178.439,30.874187582727057,3.325518205
2843,2022-11-25,181.657,30.138644627055303,1.661772697
2844,2022-11-26,183.961,30.713424278106523,1.566665495
2845,2022-11-27,181.18,30.695247293541648,0.2020317
2846,2022-11-28,183.654,30.46657877810744,0.242046737
2847,2022-11-29,184.314,30.27525955768974,0.0
2848,2022-11-30,187.827,30.667165332932345,0.0
2849,2022-12-01,191.102,30.98797851489567,0.236590212
2850,2022-12-02,190.57,31.33925094789559,0.047964265
2851,2022-12-03,193.419,31.13334668629868,0.770501302
2852,2022-12-04,190.68,30.90205956786175,1.172049003
2853,2022-12-05,193.448,30.47087068150092,0.009325022
2854,2022-12-06,189.141,29.654673718934056,0.0
2855,2022-12-07,182.936,29.435497513185,0.0
2856,2022-12-08,182.903,28.66809640863672,0.0
2857,2022-12-09,169.856,25.44006186517227,1.208213494
2858,2022-12-10,147.973,25.76738499940396,26.27615811
2859,2022-12-11,147.162,27.61823331169435,22.20449447
2860,2022-12-12,155.633,28.313273780248537,12.23079707
